Measurement Time,m³/m³ VWC,kPa Potential,kPa Potential,m³/m³ VWC,None
6/24/2014 12:00 AM,0.125,-426,-246,0.147,
6/24/2014 1:00 AM,0.124,-435,-246,0.147,
6/24/2014 2:00 AM,0.123,-439,-251,0.146,
6/24/2014 3:00 AM,0.123,-439,-253,0.145,
6/24/2014 4:00 AM,0.123,-439,-256,0.145,
6/24/2014 5:00 AM,0.123,-444,-256,0.145,
6/24/2014 6:00 AM,0.122,-444,-258,0.144,
6/24/2014 7:00 AM,0.122,-448,-266,0.144,
6/24/2014 8:00 AM,0.122,-448,-263,0.144,
6/24/2014 9:00 AM,0.122,-458,-263,0.144,
6/24/2014 10:00 AM,0.121,-453,-261,0.144,
6/24/2014 11:00 AM,0.121,-448,-261,0.144,
6/24/2014 12:00 PM,0.121,-444,-261,0.144,
6/24/2014 1:00 PM,0.121,-439,-258,0.144,
6/24/2014 2:00 PM,0.122,-435,-256,0.144,
6/24/2014 3:00 PM,0.122,-431,-253,0.145,
6/24/2014 4:00 PM,0.123,-426,-251,0.146,
6/24/2014 5:00 PM,0.123,-422,-246,0.147,
6/24/2014 6:00 PM,0.123,-422,-244,0.147,
6/24/2014 7:00 PM,0.125,-422,-244,0.147,
6/24/2014 8:00 PM,0.125,-422,-244,0.147,
6/24/2014 9:00 PM,0.125,-426,-244,0.147,
6/24/2014 10:00 PM,0.125,-431,-248,0.147,
6/24/2014 11:00 PM,0.124,-431,-248,0.147,
6/25/2014 12:00 AM,0.123,-435,-251,0.146,
6/25/2014 1:00 AM,0.123,-439,-253,0.145,
6/25/2014 2:00 AM,0.123,-444,-253,0.145,
6/25/2014 3:00 AM,0.123,-444,-256,0.145,
6/25/2014 4:00 AM,0.123,-448,-258,0.145,
6/25/2014 5:00 AM,0.122,-453,-258,0.144,
6/25/2014 6:00 AM,0.122,-453,-258,0.144,
6/25/2014 7:00 AM,0.122,-453,-261,0.144,
6/25/2014 8:00 AM,0.121,-462,-263,0.144,
6/25/2014 9:00 AM,0.120,-458,-263,0.144,
6/25/2014 10:00 AM,0.120,-453,-261,0.144,
6/25/2014 11:00 AM,0.120,-453,-263,0.143,
6/25/2014 12:00 PM,0.120,-453,-261,0.144,
6/25/2014 1:00 PM,0.121,-448,-261,0.144,
6/25/2014 2:00 PM,0.122,-439,-258,0.144,
6/25/2014 3:00 PM,0.122,-439,-256,0.145,
6/25/2014 4:00 PM,0.122,-435,-253,0.145,
6/25/2014 5:00 PM,0.123,-435,-253,0.145,
6/25/2014 6:00 PM,0.123,-435,-251,0.145,
6/25/2014 7:00 PM,0.123,-435,-253,0.146,
6/25/2014 8:00 PM,0.123,-439,-256,0.145,
6/25/2014 9:00 PM,0.123,-439,-253,0.145,
6/25/2014 10:00 PM,0.123,-444,-258,0.145,
6/25/2014 11:00 PM,0.122,-448,-258,0.145,
6/26/2014 12:00 AM,0.122,-453,-261,0.144,
6/26/2014 1:00 AM,0.122,-453,-263,0.144,
6/26/2014 2:00 AM,0.122,-458,-266,0.144,
6/26/2014 3:00 AM,0.120,-462,-266,0.144,
6/26/2014 4:00 AM,0.120,-462,-266,0.144,
6/26/2014 5:00 AM,0.120,-458,-266,0.143,
6/26/2014 6:00 AM,0.120,-458,-263,0.142,
6/26/2014 7:00 AM,0.120,-462,-266,0.142,
6/26/2014 8:00 AM,0.120,-462,-266,0.142,
6/26/2014 9:00 AM,0.119,-462,-268,0.142,
6/26/2014 10:00 AM,0.119,-458,-268,0.142,
6/26/2014 11:00 AM,0.119,-453,-268,0.142,
6/26/2014 12:00 PM,0.120,-448,-263,0.142,
6/26/2014 1:00 PM,0.120,-448,-263,0.142,
6/26/2014 2:00 PM,0.120,-444,-258,0.144,
6/26/2014 3:00 PM,0.122,-435,-253,0.144,
6/26/2014 4:00 PM,0.122,-431,-251,0.145,
6/26/2014 5:00 PM,0.123,-431,-248,0.145,
6/26/2014 6:00 PM,0.123,-431,-248,0.146,
6/26/2014 7:00 PM,0.123,-435,-248,0.146,
6/26/2014 8:00 PM,0.123,-431,-248,0.145,
6/26/2014 9:00 PM,0.123,-431,-248,0.145,
6/26/2014 10:00 PM,0.123,-439,-251,0.145,
6/26/2014 11:00 PM,0.123,-439,-253,0.145,
6/27/2014 12:00 AM,0.123,-439,-253,0.145,
6/27/2014 1:00 AM,0.123,-439,-253,0.145,
6/27/2014 2:00 AM,0.122,-444,-256,0.144,
6/27/2014 3:00 AM,0.122,-444,-256,0.144,
6/27/2014 4:00 AM,0.122,-448,-256,0.144,
6/27/2014 5:00 AM,0.122,-448,-258,0.144,
6/27/2014 6:00 AM,0.122,-453,-261,0.144,
6/27/2014 7:00 AM,0.121,-458,-261,0.144,
6/27/2014 8:00 AM,0.120,-458,-261,0.144,
6/27/2014 9:00 AM,0.120,-458,-261,0.143,
6/27/2014 10:00 AM,0.120,-453,-258,0.143,
6/27/2014 11:00 AM,0.120,-448,-258,0.143,
6/27/2014 12:00 PM,0.120,-448,-261,0.144,
6/27/2014 1:00 PM,0.120,-439,-258,0.144,
6/27/2014 2:00 PM,0.120,-439,-253,0.144,
6/27/2014 3:00 PM,0.122,-435,-253,0.145,
6/27/2014 4:00 PM,0.122,-431,-248,0.146,
6/27/2014 5:00 PM,0.123,-431,-248,0.147,
6/27/2014 6:00 PM,0.123,-426,-246,0.148,
6/27/2014 7:00 PM,0.123,-422,-244,0.149,
6/27/2014 8:00 PM,0.124,-426,-241,0.149,
6/27/2014 9:00 PM,0.125,-422,-241,0.148,
6/27/2014 10:00 PM,0.125,-431,-246,0.148,
6/27/2014 11:00 PM,0.124,-435,-248,0.147,
6/28/2014 12:00 AM,0.124,-435,-251,0.147,
6/28/2014 1:00 AM,0.123,-439,-251,0.147,
6/28/2014 2:00 AM,0.123,-444,-253,0.147,
6/28/2014 3:00 AM,0.123,-444,-256,0.146,
6/28/2014 4:00 AM,0.123,-453,-258,0.145,
6/28/2014 5:00 AM,0.123,-458,-261,0.145,
6/28/2014 6:00 AM,0.122,-462,-266,0.145,
6/28/2014 7:00 AM,0.122,-462,-266,0.144,
6/28/2014 8:00 AM,0.122,-462,-268,0.144,
6/28/2014 9:00 AM,0.122,-462,-266,0.144,
6/28/2014 10:00 AM,0.121,-453,-263,0.144,
6/28/2014 11:00 AM,0.120,-453,-261,0.144,
6/28/2014 12:00 PM,0.120,-448,-261,0.144,
6/28/2014 1:00 PM,0.120,-444,-261,0.144,
6/28/2014 2:00 PM,0.121,-439,-258,0.144,
6/28/2014 3:00 PM,0.122,-435,-253,0.145,
6/28/2014 4:00 PM,0.123,-431,-251,0.147,
6/28/2014 5:00 PM,0.123,-426,-246,0.147,
6/28/2014 6:00 PM,0.124,-422,-241,0.148,
6/28/2014 7:00 PM,0.125,-422,-239,0.149,
6/28/2014 8:00 PM,0.125,-422,-239,0.149,
6/28/2014 9:00 PM,0.125,-426,-239,0.149,
6/28/2014 10:00 PM,0.126,-431,-241,0.149,
6/28/2014 11:00 PM,0.125,-435,-244,0.147,
6/29/2014 12:00 AM,0.125,-435,-244,0.147,
6/29/2014 1:00 AM,0.125,-444,-248,0.147,
6/29/2014 2:00 AM,0.124,-444,-251,0.147,
6/29/2014 3:00 AM,0.123,-448,-253,0.146,
6/29/2014 4:00 AM,0.123,-453,-253,0.145,
6/29/2014 5:00 AM,0.123,-453,-258,0.145,
6/29/2014 6:00 AM,0.123,-458,-261,0.145,
6/29/2014 7:00 AM,0.122,-458,-261,0.145,
6/29/2014 8:00 AM,0.122,-462,-261,0.144,
6/29/2014 9:00 AM,0.122,-458,-261,0.144,
6/29/2014 10:00 AM,0.122,-453,-261,0.144,
6/29/2014 11:00 AM,0.121,-453,-261,0.144,
6/29/2014 12:00 PM,0.122,-448,-256,0.144,
6/29/2014 1:00 PM,0.122,-444,-253,0.144,
6/29/2014 2:00 PM,0.122,-439,-251,0.145,
6/29/2014 3:00 PM,0.123,-435,-251,0.145,
6/29/2014 4:00 PM,0.123,-426,-246,0.147,
6/29/2014 5:00 PM,0.123,-422,-246,0.147,
6/29/2014 6:00 PM,0.124,-422,-246,0.147,
6/29/2014 7:00 PM,0.125,-422,-244,0.147,
6/29/2014 8:00 PM,0.125,-422,-244,0.147,
6/29/2014 9:00 PM,0.125,-422,-246,0.147,
6/29/2014 10:00 PM,0.125,-431,-246,0.147,
6/29/2014 11:00 PM,0.125,-435,-248,0.147,
6/30/2014 12:00 AM,0.125,-431,-248,0.147,
6/30/2014 1:00 AM,0.124,-435,-248,0.147,
6/30/2014 2:00 AM,0.123,-439,-251,0.147,
6/30/2014 3:00 AM,0.123,-439,-248,0.146,
6/30/2014 4:00 AM,0.123,-444,-253,0.145,
6/30/2014 5:00 AM,0.123,-444,-253,0.145,
6/30/2014 6:00 AM,0.123,-448,-256,0.145,
6/30/2014 7:00 AM,0.123,-458,-261,0.145,
6/30/2014 8:00 AM,0.123,-453,-261,0.144,
6/30/2014 9:00 AM,0.122,-453,-261,0.144,
6/30/2014 10:00 AM,0.122,-448,-258,0.144,
6/30/2014 11:00 AM,0.122,-448,-258,0.144,
6/30/2014 12:00 PM,0.122,-444,-253,0.144,
6/30/2014 1:00 PM,0.122,-439,-253,0.145,
6/30/2014 2:00 PM,0.122,-435,-251,0.145,
6/30/2014 3:00 PM,0.123,-431,-246,0.146,
6/30/2014 4:00 PM,0.123,-426,-248,0.147,
6/30/2014 5:00 PM,0.123,-422,-244,0.147,
6/30/2014 6:00 PM,0.125,-422,-241,0.147,
6/30/2014 7:00 PM,0.125,-422,-239,0.147,
6/30/2014 8:00 PM,0.125,-422,-239,0.147,
6/30/2014 9:00 PM,0.125,-422,-246,0.147,
6/30/2014 10:00 PM,0.125,-426,-244,0.147,
6/30/2014 11:00 PM,0.125,-431,-244,0.147,
7/1/2014 12:00 AM,0.124,-431,-244,0.147,
7/1/2014 1:00 AM,0.123,-431,-244,0.147,
7/1/2014 2:00 AM,0.123,-435,-248,0.147,
7/1/2014 3:00 AM,0.123,-435,-248,0.146,
7/1/2014 4:00 AM,0.123,-435,-248,0.145,
7/1/2014 5:00 AM,0.123,-439,-251,0.145,
7/1/2014 6:00 AM,0.123,-444,-251,0.145,
7/1/2014 7:00 AM,0.123,-444,-253,0.145,
7/1/2014 8:00 AM,0.122,-448,-256,0.145,
7/1/2014 9:00 AM,0.122,-453,-256,0.144,
7/1/2014 10:00 AM,0.122,-448,-256,0.144,
7/1/2014 11:00 AM,0.122,-448,-256,0.144,
7/1/2014 12:00 PM,0.122,-444,-256,0.144,
7/1/2014 1:00 PM,0.122,-439,-253,0.145,
7/1/2014 2:00 PM,0.122,-435,-251,0.145,
7/1/2014 3:00 PM,0.122,-426,-248,0.145,
7/1/2014 4:00 PM,0.123,-422,-248,0.147,
7/1/2014 5:00 PM,0.123,-418,-244,0.147,
7/1/2014 6:00 PM,0.124,-413,-239,0.147,
7/1/2014 7:00 PM,0.125,-418,-237,0.149,
7/1/2014 8:00 PM,0.125,-418,-237,0.149,
7/1/2014 9:00 PM,0.125,-422,-239,0.149,
7/1/2014 10:00 PM,0.125,-426,-239,0.148,
7/1/2014 11:00 PM,0.124,-426,-241,0.147,
7/2/2014 12:00 AM,0.123,-435,-244,0.147,
7/2/2014 1:00 AM,0.123,-435,-244,0.147,
7/2/2014 2:00 AM,0.123,-435,-244,0.147,
7/2/2014 3:00 AM,0.123,-435,-246,0.146,
7/2/2014 4:00 AM,0.123,-439,-251,0.145,
7/2/2014 5:00 AM,0.123,-444,-253,0.145,
7/2/2014 6:00 AM,0.122,-448,-258,0.145,
7/2/2014 7:00 AM,0.122,-453,-263,0.145,
7/2/2014 8:00 AM,0.122,-458,-263,0.144,
7/2/2014 9:00 AM,0.121,-453,-263,0.144,
7/2/2014 10:00 AM,0.121,-453,-258,0.144,
7/2/2014 11:00 AM,0.121,-448,-258,0.144,
7/2/2014 12:00 PM,0.121,-444,-256,0.144,
7/2/2014 1:00 PM,0.121,-444,-256,0.144,
7/2/2014 2:00 PM,0.122,-439,-251,0.144,
7/2/2014 3:00 PM,0.122,-431,-251,0.145,
7/2/2014 4:00 PM,0.123,-426,-246,0.146,
7/2/2014 5:00 PM,0.123,-426,-241,0.147,
7/2/2014 6:00 PM,0.123,-422,-241,0.147,
7/2/2014 7:00 PM,0.123,-418,-244,0.147,
7/2/2014 8:00 PM,0.123,-422,-241,0.147,
7/2/2014 9:00 PM,0.123,-426,-241,0.147,
7/2/2014 10:00 PM,0.123,-426,-244,0.147,
7/2/2014 11:00 PM,0.123,-431,-244,0.147,
7/3/2014 12:00 AM,0.123,-435,-244,0.147,
7/3/2014 1:00 AM,0.123,-435,-246,0.146,
7/3/2014 2:00 AM,0.123,-439,-248,0.145,
7/3/2014 3:00 AM,0.123,-444,-248,0.145,
7/3/2014 4:00 AM,0.122,-444,-251,0.145,
7/3/2014 5:00 AM,0.122,-448,-253,0.145,
7/3/2014 6:00 AM,0.122,-453,-256,0.145,
7/3/2014 7:00 AM,0.122,-453,-258,0.144,
7/3/2014 8:00 AM,0.121,-458,-258,0.144,
7/3/2014 9:00 AM,0.121,-453,-258,0.144,
7/3/2014 10:00 AM,0.121,-448,-256,0.144,
7/3/2014 11:00 AM,0.120,-448,-256,0.144,
7/3/2014 12:00 PM,0.120,-444,-256,0.144,
7/3/2014 1:00 PM,0.120,-439,-253,0.144,
7/3/2014 2:00 PM,0.122,-435,-253,0.144,
7/3/2014 3:00 PM,0.122,-431,-248,0.144,
7/3/2014 4:00 PM,0.122,-435,-248,0.145,
7/3/2014 5:00 PM,0.123,-431,-248,0.145,
7/3/2014 6:00 PM,0.123,-431,-246,0.145,
7/3/2014 7:00 PM,0.123,-431,-248,0.145,
7/3/2014 8:00 PM,0.123,-431,-246,0.145,
7/3/2014 9:00 PM,0.123,-435,-246,0.145,
7/3/2014 10:00 PM,0.123,-435,-246,0.145,
7/3/2014 11:00 PM,0.123,-435,-246,0.145,
7/4/2014 12:00 AM,0.123,-439,-248,0.145,
7/4/2014 1:00 AM,0.122,-439,-251,0.145,
7/4/2014 2:00 AM,0.122,-444,-251,0.144,
7/4/2014 3:00 AM,0.122,-444,-253,0.144,
7/4/2014 4:00 AM,0.122,-448,-253,0.144,
7/4/2014 5:00 AM,0.122,-448,-256,0.144,
7/4/2014 6:00 AM,0.121,-453,-258,0.144,
7/4/2014 7:00 AM,0.120,-453,-256,0.144,
7/4/2014 8:00 AM,0.120,-458,-258,0.143,
7/4/2014 9:00 AM,0.120,-458,-258,0.143,
7/4/2014 10:00 AM,0.120,-453,-258,0.142,
7/4/2014 11:00 AM,0.120,-448,-258,0.143,
7/4/2014 12:00 PM,0.120,-448,-258,0.144,
7/4/2014 1:00 PM,0.120,-439,-256,0.144,
7/4/2014 2:00 PM,0.120,-435,-256,0.144,
7/4/2014 3:00 PM,0.121,-431,-251,0.144,
7/4/2014 4:00 PM,0.122,-426,-246,0.145,
7/4/2014 5:00 PM,0.123,-426,-244,0.146,
7/4/2014 6:00 PM,0.123,-422,-239,0.147,
7/4/2014 7:00 PM,0.123,-422,-237,0.147,
7/4/2014 8:00 PM,0.123,-422,-237,0.147,
7/4/2014 9:00 PM,0.124,-426,-239,0.147,
7/4/2014 10:00 PM,0.123,-426,-241,0.147,
7/4/2014 11:00 PM,0.123,-431,-239,0.147,
7/5/2014 12:00 AM,0.123,-435,-241,0.147,
7/5/2014 1:00 AM,0.123,-439,-244,0.146,
7/5/2014 2:00 AM,0.123,-439,-246,0.145,
7/5/2014 3:00 AM,0.123,-444,-248,0.145,
7/5/2014 4:00 AM,0.122,-448,-248,0.145,
7/5/2014 5:00 AM,0.122,-448,-251,0.145,
7/5/2014 6:00 AM,0.122,-453,-251,0.144,
7/5/2014 7:00 AM,0.121,-458,-256,0.144,
7/5/2014 8:00 AM,0.121,-458,-258,0.144,
7/5/2014 9:00 AM,0.120,-458,-256,0.144,
7/5/2014 10:00 AM,0.120,-448,-258,0.144,
7/5/2014 11:00 AM,0.120,-448,-256,0.144,
7/5/2014 12:00 PM,0.120,-444,-253,0.144,
7/5/2014 1:00 PM,0.120,-439,-253,0.144,
7/5/2014 2:00 PM,0.121,-435,-251,0.144,
7/5/2014 3:00 PM,0.122,-431,-248,0.144,
7/5/2014 4:00 PM,0.122,-426,-248,0.145,
7/5/2014 5:00 PM,0.122,-426,-246,0.145,
7/5/2014 6:00 PM,0.122,-431,-246,0.145,
7/5/2014 7:00 PM,0.122,-431,-246,0.145,
7/5/2014 8:00 PM,0.122,-431,-246,0.145,
7/5/2014 9:00 PM,0.123,-435,-244,0.145,
7/5/2014 10:00 PM,0.123,-435,-246,0.145,
7/5/2014 11:00 PM,0.122,-439,-246,0.145,
7/6/2014 12:00 AM,0.122,-444,-251,0.145,
7/6/2014 1:00 AM,0.122,-444,-248,0.144,
7/6/2014 2:00 AM,0.122,-448,-253,0.144,
7/6/2014 3:00 AM,0.122,-453,-253,0.144,
7/6/2014 4:00 AM,0.120,-453,-253,0.144,
7/6/2014 5:00 AM,0.120,-458,-256,0.144,
7/6/2014 6:00 AM,0.120,-458,-256,0.143,
7/6/2014 7:00 AM,0.120,-462,-258,0.142,
7/6/2014 8:00 AM,0.120,-467,-261,0.142,
7/6/2014 9:00 AM,0.120,-462,-261,0.142,
7/6/2014 10:00 AM,0.120,-458,-261,0.142,
7/6/2014 11:00 AM,0.119,-458,-258,0.142,
7/6/2014 12:00 PM,0.119,-453,-256,0.143,
7/6/2014 1:00 PM,0.120,-448,-256,0.143,
7/6/2014 2:00 PM,0.120,-444,-256,0.143,
7/6/2014 3:00 PM,0.118,-86,-295,0.161,
7/6/2014 4:00 PM,0.118,-23,-307,0.201,
7/6/2014 5:00 PM,0.118,-19,-307,0.238,
7/6/2014 6:00 PM,0.118,-19,-301,0.273,
7/6/2014 7:00 PM,0.118,-20,-295,0.302,
7/6/2014 8:00 PM,0.118,-20,-292,0.320,
7/6/2014 9:00 PM,0.118,-21,-292,0.328,
7/6/2014 10:00 PM,0.118,-21,-290,0.332,
7/6/2014 11:00 PM,0.118,-21,-292,0.334,
7/7/2014 12:00 AM,0.117,-22,-290,0.336,
7/7/2014 1:00 AM,0.117,-22,-290,0.337,
7/7/2014 2:00 AM,0.117,-23,-290,0.342,
7/7/2014 3:00 AM,0.117,-21,-287,0.347,
7/7/2014 4:00 AM,0.117,-21,-284,0.350,
7/7/2014 5:00 AM,0.117,-21,-273,0.351,
7/7/2014 6:00 AM,0.116,-21,-230,0.351,
7/7/2014 7:00 AM,0.115,-21,-164,0.351,
7/7/2014 8:00 AM,0.115,-21,-106,0.351,
7/7/2014 9:00 AM,0.115,-21,-69,0.351,
7/7/2014 10:00 AM,0.115,-21,-54,0.351,
7/7/2014 11:00 AM,0.115,-21,-46,0.351,
7/7/2014 12:00 PM,0.115,-22,-40,0.351,
7/7/2014 1:00 PM,0.115,-22,-35,0.351,
7/7/2014 2:00 PM,0.115,-22,-32,0.351,
7/7/2014 3:00 PM,0.115,-22,-29,0.350,
7/7/2014 4:00 PM,0.115,-23,-28,0.351,
7/7/2014 5:00 PM,0.115,-23,-26,0.355,
7/7/2014 6:00 PM,0.115,-21,-23,0.357,
7/7/2014 7:00 PM,0.115,-21,-21,0.358,
7/7/2014 8:00 PM,0.116,-21,-19,0.358,
7/7/2014 9:00 PM,0.115,-21,-18,0.358,
7/7/2014 10:00 PM,0.115,-21,-18,0.358,
7/7/2014 11:00 PM,0.115,-21,-18,0.358,
7/8/2014 12:00 AM,0.115,-21,-18,0.357,
7/8/2014 1:00 AM,0.115,-22,-18,0.356,
7/8/2014 2:00 AM,0.115,-22,-18,0.356,
7/8/2014 3:00 AM,0.114,-22,-18,0.356,
7/8/2014 4:00 AM,0.113,-23,-18,0.355,
7/8/2014 5:00 AM,0.113,-23,-18,0.355,
7/8/2014 6:00 AM,0.113,-23,-18,0.355,
7/8/2014 7:00 AM,0.113,-24,-18,0.355,
7/8/2014 8:00 AM,0.113,-24,-18,0.353,
7/8/2014 9:00 AM,0.113,-24,-18,0.353,
7/8/2014 10:00 AM,0.113,-25,-18,0.353,
7/8/2014 11:00 AM,0.113,-25,-18,0.353,
7/8/2014 12:00 PM,0.113,-26,-18,0.353,
7/8/2014 1:00 PM,0.113,-26,-18,0.351,
7/8/2014 2:00 PM,0.114,-27,-18,0.351,
7/8/2014 3:00 PM,0.115,-28,-18,0.351,
7/8/2014 4:00 PM,0.117,-29,-18,0.351,
7/8/2014 5:00 PM,0.117,-29,-18,0.349,
7/8/2014 6:00 PM,0.118,-31,-18,0.349,
7/8/2014 7:00 PM,0.118,-32,-18,0.349,
7/8/2014 8:00 PM,0.119,-33,-18,0.348,
7/8/2014 9:00 PM,0.118,-34,-19,0.348,
7/8/2014 10:00 PM,0.118,-36,-19,0.347,
7/8/2014 11:00 PM,0.118,-37,-19,0.346,
7/9/2014 12:00 AM,0.118,-38,-20,0.346,
7/9/2014 1:00 AM,0.117,-40,-20,0.344,
7/9/2014 2:00 AM,0.117,-41,-21,0.344,
7/9/2014 3:00 AM,0.117,-42,-21,0.343,
7/9/2014 4:00 AM,0.117,-43,-21,0.342,
7/9/2014 5:00 AM,0.117,-45,-22,0.341,
7/9/2014 6:00 AM,0.117,-46,-22,0.341,
7/9/2014 7:00 AM,0.116,-47,-23,0.340,
7/9/2014 8:00 AM,0.115,-48,-23,0.339,
7/9/2014 9:00 AM,0.115,-49,-24,0.338,
7/9/2014 10:00 AM,0.115,-51,-24,0.338,
7/9/2014 11:00 AM,0.115,-52,-24,0.336,
7/9/2014 12:00 PM,0.115,-53,-25,0.334,
7/9/2014 1:00 PM,0.116,-54,-25,0.332,
7/9/2014 2:00 PM,0.117,-56,-26,0.331,
7/9/2014 3:00 PM,0.117,-57,-26,0.328,
7/9/2014 4:00 PM,0.118,-58,-26,0.326,
7/9/2014 5:00 PM,0.120,-59,-27,0.325,
7/9/2014 6:00 PM,0.121,-60,-27,0.324,
7/9/2014 7:00 PM,0.122,-61,-28,0.323,
7/9/2014 8:00 PM,0.122,-63,-28,0.321,
7/9/2014 9:00 PM,0.123,-64,-29,0.321,
7/9/2014 10:00 PM,0.122,-65,-30,0.320,
7/9/2014 11:00 PM,0.122,-66,-30,0.318,
7/10/2014 12:00 AM,0.122,-68,-31,0.317,
7/10/2014 1:00 AM,0.121,-69,-32,0.315,
7/10/2014 2:00 AM,0.120,-70,-32,0.315,
7/10/2014 3:00 AM,0.120,-72,-33,0.314,
7/10/2014 4:00 AM,0.120,-73,-34,0.312,
7/10/2014 5:00 AM,0.119,-74,-34,0.310,
7/10/2014 6:00 AM,0.118,-76,-35,0.309,
7/10/2014 7:00 AM,0.118,-77,-35,0.307,
7/10/2014 8:00 AM,0.118,-78,-36,0.306,
7/10/2014 9:00 AM,0.118,-80,-36,0.304,
7/10/2014 10:00 AM,0.118,-80,-37,0.302,
7/10/2014 11:00 AM,0.118,-82,-37,0.299,
7/10/2014 12:00 PM,0.118,-84,-37,0.296,
7/10/2014 1:00 PM,0.118,-84,-38,0.292,
7/10/2014 2:00 PM,0.118,-86,-38,0.288,
7/10/2014 3:00 PM,0.120,-88,-39,0.284,
7/10/2014 4:00 PM,0.121,-88,-39,0.281,
7/10/2014 5:00 PM,0.122,-90,-40,0.277,
7/10/2014 6:00 PM,0.122,-92,-40,0.275,
7/10/2014 7:00 PM,0.123,-93,-40,0.271,
7/10/2014 8:00 PM,0.122,-95,-41,0.269,
7/10/2014 9:00 PM,0.122,-97,-42,0.266,
7/10/2014 10:00 PM,0.122,-99,-42,0.265,
7/10/2014 11:00 PM,0.122,-100,-43,0.264,
7/11/2014 12:00 AM,0.122,-102,-44,0.263,
7/11/2014 1:00 AM,0.122,-104,-44,0.262,
7/11/2014 2:00 AM,0.121,-105,-45,0.259,
7/11/2014 3:00 AM,0.120,-107,-46,0.259,
7/11/2014 4:00 AM,0.120,-109,-46,0.257,
7/11/2014 5:00 AM,0.120,-111,-46,0.256,
7/11/2014 6:00 AM,0.120,-113,-47,0.254,
7/11/2014 7:00 AM,0.119,-115,-48,0.253,
7/11/2014 8:00 AM,0.118,-116,-48,0.251,
7/11/2014 9:00 AM,0.118,-117,-49,0.249,
7/11/2014 10:00 AM,0.118,-119,-49,0.247,
7/11/2014 11:00 AM,0.118,-120,-49,0.244,
7/11/2014 12:00 PM,0.118,-122,-50,0.241,
7/11/2014 1:00 PM,0.118,-124,-50,0.237,
7/11/2014 2:00 PM,0.120,-126,-51,0.235,
7/11/2014 3:00 PM,0.120,-127,-51,0.232,
7/11/2014 4:00 PM,0.120,-129,-51,0.229,
7/11/2014 5:00 PM,0.121,-130,-52,0.226,
7/11/2014 6:00 PM,0.122,-132,-52,0.224,
7/11/2014 7:00 PM,0.122,-135,-53,0.221,
7/11/2014 8:00 PM,0.122,-137,-53,0.219,
7/11/2014 9:00 PM,0.122,-139,-54,0.217,
7/11/2014 10:00 PM,0.122,-142,-55,0.217,
7/11/2014 11:00 PM,0.122,-144,-55,0.216,
7/12/2014 12:00 AM,0.122,-147,-56,0.215,
7/12/2014 1:00 AM,0.122,-149,-57,0.215,
7/12/2014 2:00 AM,0.122,-151,-57,0.214,
7/12/2014 3:00 AM,0.121,-152,-58,0.213,
7/12/2014 4:00 AM,0.121,-156,-58,0.213,
7/12/2014 5:00 AM,0.120,-157,-59,0.212,
7/12/2014 6:00 AM,0.120,-159,-59,0.212,
7/12/2014 7:00 AM,0.120,-162,-60,0.212,
7/12/2014 8:00 AM,0.120,-163,-60,0.210,
7/12/2014 9:00 AM,0.120,-164,-61,0.209,
7/12/2014 10:00 AM,0.120,-166,-62,0.208,
7/12/2014 11:00 AM,0.120,-167,-62,0.207,
7/12/2014 12:00 PM,0.120,-169,-62,0.205,
7/12/2014 1:00 PM,0.120,-169,-63,0.202,
7/12/2014 2:00 PM,0.122,-170,-64,0.201,
7/12/2014 3:00 PM,0.122,-170,-64,0.198,
7/12/2014 4:00 PM,0.123,-172,-64,0.196,
7/12/2014 5:00 PM,0.123,-175,-65,0.197,
7/12/2014 6:00 PM,0.123,-178,-66,0.198,
7/12/2014 7:00 PM,0.123,-180,-66,0.198,
7/12/2014 8:00 PM,0.123,-181,-67,0.198,
7/12/2014 9:00 PM,0.123,-183,-67,0.198,
7/12/2014 10:00 PM,0.123,-185,-68,0.197,
7/12/2014 11:00 PM,0.123,-188,-69,0.196,
7/13/2014 12:00 AM,0.123,-190,-70,0.196,
7/13/2014 1:00 AM,0.122,-192,-71,0.196,
7/13/2014 2:00 AM,0.122,-193,-71,0.195,
7/13/2014 3:00 AM,0.121,-195,-72,0.195,
7/13/2014 4:00 AM,0.120,-199,-73,0.195,
7/13/2014 5:00 AM,0.120,-201,-74,0.195,
7/13/2014 6:00 AM,0.120,-204,-74,0.195,
7/13/2014 7:00 AM,0.120,-204,-75,0.193,
7/13/2014 8:00 AM,0.119,-208,-76,0.193,
7/13/2014 9:00 AM,0.119,-208,-77,0.193,
7/13/2014 10:00 AM,0.119,-210,-77,0.192,
7/13/2014 11:00 AM,0.118,-210,-78,0.191,
7/13/2014 12:00 PM,0.119,-212,-78,0.191,
7/13/2014 1:00 PM,0.119,-212,-79,0.190,
7/13/2014 2:00 PM,0.120,-212,-80,0.188,
7/13/2014 3:00 PM,0.120,-212,-80,0.188,
7/13/2014 4:00 PM,0.122,-212,-80,0.187,
7/13/2014 5:00 PM,0.123,-212,-81,0.186,
7/13/2014 6:00 PM,0.124,-212,-82,0.188,
7/13/2014 7:00 PM,0.125,-214,-83,0.187,
7/13/2014 8:00 PM,0.125,-216,-84,0.186,
7/13/2014 9:00 PM,0.125,-218,-84,0.186,
7/13/2014 10:00 PM,0.125,-222,-86,0.186,
7/13/2014 11:00 PM,0.124,-224,-87,0.186,
7/14/2014 12:00 AM,0.123,-226,-88,0.186,
