Measurement Time,m³/m³ VWC,Potential kPa,Potential kPa,m³/m³ VWC,None
6/10/2011 4:30 PM,0.051,-462,-697,0.023,
6/10/2011 5:00 PM,0.051,-462,-697,0.023,
6/10/2011 5:30 PM,0.051,-462,-697,0.023,
6/10/2011 6:00 PM,0.051,-462,-697,0.023,
6/10/2011 6:30 PM,0.051,-467,-697,0.023,
6/10/2011 7:00 PM,0.051,-467,-697,0.023,
6/10/2011 7:30 PM,0.051,-472,-705,0.023,
6/10/2011 8:00 PM,0.051,-472,-697,0.023,
6/10/2011 8:30 PM,0.051,-472,-697,0.023,
6/10/2011 9:00 PM,0.051,-472,-705,0.023,
6/10/2011 9:30 PM,0.051,-477,-705,0.023,
6/10/2011 10:00 PM,0.051,-477,-705,0.023,
6/10/2011 10:30 PM,0.051,-477,-705,0.023,
6/10/2011 11:00 PM,0.051,-482,-705,0.023,
6/10/2011 11:30 PM,0.051,-482,-705,0.023,
6/11/2011 12:00 AM,0.051,-482,-705,0.023,
6/11/2011 12:30 AM,0.051,-482,-705,0.023,
6/11/2011 1:00 AM,0.051,-487,-705,0.022,
6/11/2011 1:30 AM,0.051,-487,-705,0.022,
6/11/2011 2:00 AM,0.051,-487,-705,0.022,
6/11/2011 2:30 AM,0.051,-492,-705,0.022,
6/11/2011 3:00 AM,0.051,-492,-712,0.021,
6/11/2011 3:30 AM,0.051,-492,-712,0.021,
6/11/2011 4:00 AM,0.051,-497,-712,0.021,
6/11/2011 4:30 AM,0.050,-492,-712,0.021,
6/11/2011 5:00 AM,0.050,-497,-712,0.021,
6/11/2011 5:30 AM,0.050,-497,-712,0.021,
6/11/2011 6:00 AM,0.050,-497,-712,0.021,
6/11/2011 6:30 AM,0.050,-497,-712,0.021,
6/11/2011 7:00 AM,0.050,-502,-720,0.021,
6/11/2011 7:30 AM,0.050,-502,-720,0.021,
6/11/2011 8:00 AM,0.050,-502,-720,0.021,
6/11/2011 8:30 AM,0.050,-497,-712,0.021,
6/11/2011 9:00 AM,0.050,-497,-712,0.021,
6/11/2011 9:30 AM,0.050,-497,-712,0.021,
6/11/2011 10:00 AM,0.050,-492,-712,0.020,
6/11/2011 10:30 AM,0.050,-492,-712,0.021,
6/11/2011 11:00 AM,0.050,-487,-705,0.021,
6/11/2011 11:30 AM,0.050,-487,-705,0.021,
6/11/2011 12:00 PM,0.050,-482,-705,0.021,
6/11/2011 12:30 PM,0.050,-482,-705,0.021,
6/11/2011 1:00 PM,0.050,-477,-705,0.021,
6/11/2011 1:30 PM,0.050,-477,-705,0.021,
6/11/2011 2:00 PM,0.050,-472,-705,0.021,
6/11/2011 2:30 PM,0.050,-467,-705,0.021,
6/11/2011 3:00 PM,0.050,-467,-705,0.022,
6/11/2011 3:30 PM,0.050,-467,-697,0.022,
6/11/2011 4:00 PM,0.050,-462,-697,0.023,
6/11/2011 4:30 PM,0.050,-462,-697,0.023,
6/11/2011 5:00 PM,0.051,-467,-697,0.023,
6/11/2011 5:30 PM,0.051,-462,-697,0.023,
6/11/2011 6:00 PM,0.051,-467,-697,0.023,
6/11/2011 6:30 PM,0.051,-467,-697,0.024,
6/11/2011 7:00 PM,0.051,-467,-697,0.024,
6/11/2011 7:30 PM,0.051,-472,-705,0.024,
6/11/2011 8:00 PM,0.051,-472,-705,0.024,
6/11/2011 8:30 PM,0.051,-477,-705,0.024,
6/11/2011 9:00 PM,0.051,-477,-705,0.024,
6/11/2011 9:30 PM,0.051,-477,-705,0.024,
6/11/2011 10:00 PM,0.051,-482,-705,0.023,
6/11/2011 10:30 PM,0.051,-482,-705,0.023,
6/11/2011 11:00 PM,0.051,-482,-705,0.023,
6/11/2011 11:30 PM,0.051,-482,-705,0.023,
6/12/2011 12:00 AM,0.051,-482,-705,0.023,
6/12/2011 12:30 AM,0.051,-487,-705,0.023,
6/12/2011 1:00 AM,0.051,-487,-705,0.023,
6/12/2011 1:30 AM,0.051,-487,-705,0.023,
6/12/2011 2:00 AM,0.051,-487,-705,0.023,
6/12/2011 2:30 AM,0.051,-487,-705,0.023,
6/12/2011 3:00 AM,0.051,-487,-705,0.023,
6/12/2011 3:30 AM,0.051,-487,-705,0.022,
6/12/2011 4:00 AM,0.051,-492,-705,0.022,
6/12/2011 4:30 AM,0.051,-492,-705,0.022,
6/12/2011 5:00 AM,0.051,-492,-705,0.022,
6/12/2011 5:30 AM,0.051,-492,-705,0.022,
6/12/2011 6:00 AM,0.051,-492,-705,0.022,
6/12/2011 6:30 AM,0.051,-492,-705,0.022,
6/12/2011 7:00 AM,0.051,-492,-712,0.022,
6/12/2011 7:30 AM,0.051,-497,-712,0.022,
6/12/2011 8:00 AM,0.051,-492,-712,0.021,
6/12/2011 8:30 AM,0.051,-497,-705,0.021,
6/12/2011 9:00 AM,0.051,-492,-705,0.021,
6/12/2011 9:30 AM,0.051,-492,-705,0.021,
6/12/2011 10:00 AM,0.051,-492,-705,0.021,
6/12/2011 10:30 AM,0.051,-487,-705,0.021,
6/12/2011 11:00 AM,0.051,-487,-705,0.022,
6/12/2011 11:30 AM,0.051,-487,-697,0.022,
6/12/2011 12:00 PM,0.051,-482,-697,0.022,
6/12/2011 12:30 PM,0.051,-482,-697,0.022,
6/12/2011 1:00 PM,0.051,-477,-697,0.022,
6/12/2011 1:30 PM,0.051,-467,-697,0.023,
6/12/2011 2:00 PM,0.051,-462,-697,0.023,
6/12/2011 2:30 PM,0.051,-458,-697,0.023,
6/12/2011 3:00 PM,0.051,-458,-697,0.023,
6/12/2011 3:30 PM,0.051,-462,-697,0.023,
6/12/2011 4:00 PM,0.051,-462,-697,0.023,
6/12/2011 4:30 PM,0.051,-462,-697,0.023,
6/12/2011 5:00 PM,0.051,-462,-697,0.023,
6/12/2011 5:30 PM,0.051,-462,-697,0.023,
6/12/2011 6:00 PM,0.051,-467,-697,0.023,
6/12/2011 6:30 PM,0.051,-462,-697,0.023,
6/12/2011 7:00 PM,0.051,-467,-697,0.023,
6/12/2011 7:30 PM,0.051,-467,-697,0.023,
6/12/2011 8:00 PM,0.051,-467,-697,0.023,
6/12/2011 8:30 PM,0.051,-472,-697,0.023,
6/12/2011 9:00 PM,0.051,-467,-697,0.023,
6/12/2011 9:30 PM,0.051,-472,-697,0.023,
6/12/2011 10:00 PM,0.051,-472,-697,0.023,
6/12/2011 10:30 PM,0.051,-477,-697,0.023,
6/12/2011 11:00 PM,0.051,-477,-705,0.023,
6/12/2011 11:30 PM,0.051,-477,-705,0.023,
6/13/2011 12:00 AM,0.051,-477,-705,0.023,
6/13/2011 12:30 AM,0.051,-477,-705,0.023,
6/13/2011 1:00 AM,0.051,-477,-705,0.023,
6/13/2011 1:30 AM,0.051,-482,-705,0.023,
6/13/2011 2:00 AM,0.051,-482,-705,0.022,
6/13/2011 2:30 AM,0.051,-482,-705,0.022,
6/13/2011 3:00 AM,0.051,-482,-705,0.022,
6/13/2011 3:30 AM,0.051,-482,-705,0.022,
6/13/2011 4:00 AM,0.051,-482,-705,0.022,
6/13/2011 4:30 AM,0.051,-487,-705,0.022,
6/13/2011 5:00 AM,0.051,-482,-705,0.022,
6/13/2011 5:30 AM,0.051,-487,-705,0.022,
6/13/2011 6:00 AM,0.051,-487,-705,0.021,
6/13/2011 6:30 AM,0.051,-487,-705,0.021,
6/13/2011 7:00 AM,0.051,-487,-712,0.021,
6/13/2011 7:30 AM,0.051,-482,-705,0.021,
6/13/2011 8:00 AM,0.051,-487,-712,0.021,
6/13/2011 8:30 AM,0.050,-487,-705,0.021,
6/13/2011 9:00 AM,0.050,-482,-705,0.021,
6/13/2011 9:30 AM,0.050,-482,-705,0.021,
6/13/2011 10:00 AM,0.050,-482,-705,0.021,
6/13/2011 10:30 AM,0.051,-482,-697,0.021,
6/13/2011 11:00 AM,0.051,-477,-697,0.021,
6/13/2011 11:30 AM,0.051,-477,-697,0.021,
6/13/2011 12:00 PM,0.051,-472,-697,0.021,
6/13/2011 12:30 PM,0.051,-467,-697,0.022,
6/13/2011 1:00 PM,0.051,-467,-697,0.022,
6/13/2011 1:30 PM,0.051,-467,-697,0.022,
6/13/2011 2:00 PM,0.051,-462,-697,0.022,
6/13/2011 2:30 PM,0.051,-462,-697,0.023,
6/13/2011 3:00 PM,0.051,-458,-697,0.023,
6/13/2011 3:30 PM,0.051,-458,-690,0.023,
6/13/2011 4:00 PM,0.051,-458,-690,0.023,
6/13/2011 4:30 PM,0.051,-458,-690,0.023,
6/13/2011 5:00 PM,0.051,-458,-690,0.024,
6/13/2011 5:30 PM,0.051,-458,-690,0.024,
6/13/2011 6:00 PM,0.051,-458,-690,0.025,
6/13/2011 6:30 PM,0.051,-458,-690,0.025,
6/13/2011 7:00 PM,0.051,-458,-697,0.025,
6/13/2011 7:30 PM,0.051,-462,-697,0.025,
6/13/2011 8:00 PM,0.051,-462,-697,0.025,
6/13/2011 8:30 PM,0.051,-462,-697,0.025,
6/13/2011 9:00 PM,0.051,-467,-697,0.025,
6/13/2011 9:30 PM,0.051,-467,-697,0.025,
6/13/2011 10:00 PM,0.051,-467,-697,0.025,
6/13/2011 10:30 PM,0.051,-472,-697,0.025,
6/13/2011 11:00 PM,0.051,-472,-697,0.025,
6/13/2011 11:30 PM,0.051,-467,-697,0.024,
6/14/2011 12:00 AM,0.051,-472,-697,0.024,
6/14/2011 12:30 AM,0.051,-472,-697,0.024,
6/14/2011 1:00 AM,0.051,-472,-697,0.024,
6/14/2011 1:30 AM,0.051,-477,-697,0.023,
6/14/2011 2:00 AM,0.051,-472,-697,0.023,
6/14/2011 2:30 AM,0.051,-477,-697,0.023,
6/14/2011 3:00 AM,0.051,-477,-697,0.023,
6/14/2011 3:30 AM,0.051,-477,-697,0.023,
6/14/2011 4:00 AM,0.051,-482,-697,0.023,
6/14/2011 4:30 AM,0.051,-482,-697,0.023,
6/14/2011 5:00 AM,0.051,-482,-705,0.023,
6/14/2011 5:30 AM,0.051,-482,-705,0.023,
6/14/2011 6:00 AM,0.051,-482,-705,0.023,
6/14/2011 6:30 AM,0.051,-487,-705,0.023,
6/14/2011 7:00 AM,0.051,-487,-705,0.023,
6/14/2011 7:30 AM,0.051,-487,-705,0.022,
6/14/2011 8:00 AM,0.051,-487,-705,0.022,
6/14/2011 8:30 AM,0.051,-482,-705,0.022,
6/14/2011 9:00 AM,0.051,-482,-697,0.022,
6/14/2011 9:30 AM,0.051,-482,-697,0.022,
6/14/2011 10:00 AM,0.051,-482,-697,0.022,
6/14/2011 10:30 AM,0.051,-477,-697,0.022,
6/14/2011 11:00 AM,0.051,-477,-697,0.022,
6/14/2011 11:30 AM,0.051,-477,-697,0.022,
6/14/2011 12:00 PM,0.051,-472,-690,0.022,
6/14/2011 12:30 PM,0.051,-467,-690,0.023,
6/14/2011 1:00 PM,0.051,-462,-690,0.023,
6/14/2011 1:30 PM,0.051,-462,-690,0.023,
6/14/2011 2:00 PM,0.051,-458,-690,0.023,
6/14/2011 2:30 PM,0.051,-453,-690,0.023,
6/14/2011 3:00 PM,0.051,-453,-690,0.023,
6/14/2011 3:30 PM,0.051,-458,-690,0.024,
6/14/2011 4:00 PM,0.051,-453,-690,0.024,
6/14/2011 4:30 PM,0.051,-458,-690,0.025,
6/14/2011 5:00 PM,0.051,-453,-682,0.025,
6/14/2011 5:30 PM,0.051,-458,-682,0.025,
6/14/2011 6:00 PM,0.051,-453,-690,0.025,
6/14/2011 6:30 PM,0.051,-458,-690,0.025,
6/14/2011 7:00 PM,0.051,-458,-690,0.026,
6/14/2011 7:30 PM,0.051,-462,-690,0.026,
6/14/2011 8:00 PM,0.051,-462,-690,0.026,
6/14/2011 8:30 PM,0.052,-462,-690,0.025,
6/14/2011 9:00 PM,0.052,-462,-690,0.025,
6/14/2011 9:30 PM,0.052,-467,-690,0.025,
6/14/2011 10:00 PM,0.052,-467,-697,0.025,
6/14/2011 10:30 PM,0.052,-472,-697,0.025,
6/14/2011 11:00 PM,0.052,-472,-697,0.025,
6/14/2011 11:30 PM,0.052,-472,-697,0.025,
6/15/2011 12:00 AM,0.052,-477,-697,0.025,
6/15/2011 12:30 AM,0.052,-477,-697,0.024,
6/15/2011 1:00 AM,0.051,-477,-697,0.024,
6/15/2011 1:30 AM,0.051,-477,-697,0.024,
6/15/2011 2:00 AM,0.051,-477,-697,0.023,
6/15/2011 2:30 AM,0.051,-482,-697,0.023,
6/15/2011 3:00 AM,0.051,-482,-705,0.023,
6/15/2011 3:30 AM,0.051,-482,-705,0.023,
6/15/2011 4:00 AM,0.051,-482,-705,0.023,
6/15/2011 4:30 AM,0.051,-487,-705,0.023,
6/15/2011 5:00 AM,0.051,-487,-705,0.023,
6/15/2011 5:30 AM,0.051,-487,-705,0.023,
6/15/2011 6:00 AM,0.051,-487,-705,0.022,
6/15/2011 6:30 AM,0.051,-487,-705,0.022,
6/15/2011 7:00 AM,0.051,-492,-705,0.022,
6/15/2011 7:30 AM,0.051,-487,-705,0.022,
6/15/2011 8:00 AM,0.051,-487,-705,0.022,
6/15/2011 8:30 AM,0.051,-487,-705,0.022,
6/15/2011 9:00 AM,0.051,-487,-705,0.021,
6/15/2011 9:30 AM,0.051,-482,-705,0.021,
6/15/2011 10:00 AM,0.051,-482,-705,0.021,
6/15/2011 10:30 AM,0.051,-477,-705,0.021,
6/15/2011 11:00 AM,0.051,-477,-705,0.021,
6/15/2011 11:30 AM,0.051,-477,-697,0.021,
6/15/2011 12:00 PM,0.051,-477,-697,0.022,
6/15/2011 12:30 PM,0.051,-472,-697,0.022,
6/15/2011 1:00 PM,0.051,-467,-697,0.022,
6/15/2011 1:30 PM,0.051,-462,-697,0.022,
6/15/2011 2:00 PM,0.051,-462,-697,0.023,
6/15/2011 2:30 PM,0.051,-462,-697,0.023,
6/15/2011 3:00 PM,0.051,-462,-690,0.023,
6/15/2011 3:30 PM,0.051,-458,-690,0.023,
6/15/2011 4:00 PM,0.051,-458,-690,0.023,
6/15/2011 4:30 PM,0.051,-458,-690,0.024,
6/15/2011 5:00 PM,0.051,-458,-690,0.025,
6/15/2011 5:30 PM,0.051,-453,-690,0.025,
6/15/2011 6:00 PM,0.051,-458,-690,0.025,
6/15/2011 6:30 PM,0.051,-458,-690,0.025,
6/15/2011 7:00 PM,0.051,-462,-690,0.025,
6/15/2011 7:30 PM,0.051,-462,-697,0.025,
6/15/2011 8:00 PM,0.051,-462,-690,0.025,
6/15/2011 8:30 PM,0.051,-467,-690,0.025,
6/15/2011 9:00 PM,0.051,-467,-697,0.025,
6/15/2011 9:30 PM,0.051,-472,-697,0.025,
6/15/2011 10:00 PM,0.051,-472,-697,0.025,
6/15/2011 10:30 PM,0.051,-477,-697,0.025,
6/15/2011 11:00 PM,0.051,-477,-697,0.025,
6/15/2011 11:30 PM,0.051,-477,-697,0.024,
6/16/2011 12:00 AM,0.051,-482,-697,0.024,
6/16/2011 12:30 AM,0.051,-482,-697,0.024,
6/16/2011 1:00 AM,0.051,-477,-697,0.023,
6/16/2011 1:30 AM,0.051,-482,-697,0.023,
6/16/2011 2:00 AM,0.051,-482,-697,0.023,
6/16/2011 2:30 AM,0.051,-482,-697,0.023,
6/16/2011 3:00 AM,0.051,-482,-705,0.023,
6/16/2011 3:30 AM,0.051,-487,-705,0.023,
6/16/2011 4:00 AM,0.051,-482,-705,0.023,
6/16/2011 4:30 AM,0.051,-487,-705,0.023,
6/16/2011 5:00 AM,0.051,-487,-705,0.023,
6/16/2011 5:30 AM,0.051,-487,-705,0.022,
6/16/2011 6:00 AM,0.051,-487,-705,0.022,
6/16/2011 6:30 AM,0.051,-487,-705,0.022,
6/16/2011 7:00 AM,0.051,-492,-705,0.022,
6/16/2011 7:30 AM,0.051,-492,-705,0.022,
6/16/2011 8:00 AM,0.051,-492,-705,0.021,
6/16/2011 8:30 AM,0.051,-492,-705,0.021,
6/16/2011 9:00 AM,0.051,-492,-705,0.021,
6/16/2011 9:30 AM,0.050,-487,-705,0.021,
6/16/2011 10:00 AM,0.050,-487,-697,0.021,
6/16/2011 10:30 AM,0.051,-487,-697,0.021,
6/16/2011 11:00 AM,0.051,-477,-697,0.021,
6/16/2011 11:30 AM,0.051,-477,-697,0.021,
6/16/2011 12:00 PM,0.051,-472,-690,0.021,
6/16/2011 12:30 PM,0.051,-472,-690,0.022,
6/16/2011 1:00 PM,0.051,-467,-690,0.022,
6/16/2011 1:30 PM,0.051,-462,-690,0.022,
6/16/2011 2:00 PM,0.051,-458,-690,0.023,
6/16/2011 2:30 PM,0.051,-453,-690,0.023,
6/16/2011 3:00 PM,0.051,-458,-690,0.023,
6/16/2011 3:30 PM,0.051,-453,-682,0.023,
6/16/2011 4:00 PM,0.051,-458,-682,0.023,
6/16/2011 4:30 PM,0.051,-453,-682,0.023,
6/16/2011 5:00 PM,0.051,-453,-682,0.024,
6/16/2011 5:30 PM,0.051,-458,-682,0.024,
6/16/2011 6:00 PM,0.051,-458,-682,0.024,
6/16/2011 6:30 PM,0.051,-453,-682,0.025,
6/16/2011 7:00 PM,0.051,-462,-682,0.025,
6/16/2011 7:30 PM,0.051,-458,-682,0.025,
6/16/2011 8:00 PM,0.051,-462,-682,0.025,
6/16/2011 8:30 PM,0.051,-462,-690,0.025,
6/16/2011 9:00 PM,0.051,-467,-690,0.025,
6/16/2011 9:30 PM,0.051,-467,-690,0.024,
6/16/2011 10:00 PM,0.051,-472,-690,0.024,
6/16/2011 10:30 PM,0.051,-467,-690,0.024,
6/16/2011 11:00 PM,0.051,-472,-690,0.024,
6/16/2011 11:30 PM,0.051,-472,-690,0.023,
6/17/2011 12:00 AM,0.051,-477,-690,0.023,
6/17/2011 12:30 AM,0.051,-477,-690,0.023,
6/17/2011 1:00 AM,0.051,-477,-697,0.023,
6/17/2011 1:30 AM,0.051,-477,-697,0.023,
6/17/2011 2:00 AM,0.051,-477,-697,0.023,
6/17/2011 2:30 AM,0.051,-477,-697,0.023,
6/17/2011 3:00 AM,0.051,-482,-697,0.023,
6/17/2011 3:30 AM,0.051,-482,-697,0.023,
6/17/2011 4:00 AM,0.051,-487,-697,0.022,
6/17/2011 4:30 AM,0.051,-482,-697,0.022,
6/17/2011 5:00 AM,0.051,-487,-697,0.022,
6/17/2011 5:30 AM,0.051,-487,-697,0.022,
6/17/2011 6:00 AM,0.051,-487,-697,0.022,
6/17/2011 6:30 AM,0.051,-492,-697,0.021,
6/17/2011 7:00 AM,0.051,-487,-705,0.021,
6/17/2011 7:30 AM,0.051,-492,-705,0.021,
6/17/2011 8:00 AM,0.051,-492,-705,0.021,
6/17/2011 8:30 AM,0.051,-487,-697,0.021,
6/17/2011 9:00 AM,0.050,-487,-705,0.021,
6/17/2011 9:30 AM,0.051,-487,-697,0.021,
6/17/2011 10:00 AM,0.050,-487,-697,0.021,
6/17/2011 10:30 AM,0.051,-482,-697,0.021,
6/17/2011 11:00 AM,0.051,-482,-697,0.021,
6/17/2011 11:30 AM,0.051,-477,-690,0.021,
6/17/2011 12:00 PM,0.051,-472,-690,0.021,
6/17/2011 12:30 PM,0.051,-472,-690,0.021,
6/17/2011 1:00 PM,0.051,-467,-690,0.021,
6/17/2011 1:30 PM,0.051,-462,-682,0.021,
6/17/2011 2:00 PM,0.051,-458,-682,0.022,
6/17/2011 2:30 PM,0.051,-458,-682,0.022,
6/17/2011 3:00 PM,0.051,-453,-682,0.022,
6/17/2011 3:30 PM,0.051,-453,-682,0.023,
6/17/2011 4:00 PM,0.051,-453,-682,0.023,
6/17/2011 4:30 PM,0.051,-453,-682,0.023,
6/17/2011 5:00 PM,0.051,-453,-682,0.023,
6/17/2011 5:30 PM,0.051,-453,-682,0.024,
6/17/2011 6:00 PM,0.051,-453,-682,0.024,
6/17/2011 6:30 PM,0.051,-453,-682,0.024,
6/17/2011 7:00 PM,0.051,-458,-682,0.025,
6/17/2011 7:30 PM,0.051,-462,-682,0.025,
6/17/2011 8:00 PM,0.051,-462,-682,0.025,
6/17/2011 8:30 PM,0.051,-462,-682,0.025,
6/17/2011 9:00 PM,0.051,-467,-690,0.024,
6/17/2011 9:30 PM,0.051,-467,-690,0.024,
6/17/2011 10:00 PM,0.051,-467,-690,0.024,
6/17/2011 10:30 PM,0.051,-472,-690,0.024,
6/17/2011 11:00 PM,0.051,-472,-690,0.023,
6/17/2011 11:30 PM,0.051,-472,-690,0.023,
6/18/2011 12:00 AM,0.051,-472,-690,0.023,
6/18/2011 12:30 AM,0.051,-477,-690,0.023,
6/18/2011 1:00 AM,0.051,-477,-690,0.023,
6/18/2011 1:30 AM,0.051,-477,-697,0.023,
6/18/2011 2:00 AM,0.051,-477,-697,0.023,
6/18/2011 2:30 AM,0.051,-482,-697,0.023,
6/18/2011 3:00 AM,0.051,-482,-697,0.022,
6/18/2011 3:30 AM,0.051,-482,-697,0.022,
6/18/2011 4:00 AM,0.051,-482,-697,0.022,
6/18/2011 4:30 AM,0.051,-482,-697,0.022,
6/18/2011 5:00 AM,0.051,-482,-697,0.021,
6/18/2011 5:30 AM,0.051,-482,-697,0.021,
6/18/2011 6:00 AM,0.051,-482,-697,0.021,
6/18/2011 6:30 AM,0.050,-487,-697,0.021,
6/18/2011 7:00 AM,0.050,-487,-705,0.021,
6/18/2011 7:30 AM,0.050,-487,-705,0.021,
6/18/2011 8:00 AM,0.050,-487,-705,0.021,
6/18/2011 8:30 AM,0.050,-487,-697,0.021,
6/18/2011 9:00 AM,0.050,-482,-697,0.021,
6/18/2011 9:30 AM,0.050,-482,-697,0.021,
6/18/2011 10:00 AM,0.050,-482,-697,0.021,
6/18/2011 10:30 AM,0.050,-482,-690,0.021,
6/18/2011 11:00 AM,0.050,-477,-690,0.021,
6/18/2011 11:30 AM,0.051,-477,-690,0.021,
6/18/2011 12:00 PM,0.050,-472,-690,0.021,
6/18/2011 12:30 PM,0.050,-467,-690,0.021,
6/18/2011 1:00 PM,0.050,-467,-682,0.021,
6/18/2011 1:30 PM,0.050,-462,-682,0.021,
6/18/2011 2:00 PM,0.051,-458,-682,0.021,
6/18/2011 2:30 PM,0.051,-458,-682,0.022,
6/18/2011 3:00 PM,0.051,-453,-682,0.022,
6/18/2011 3:30 PM,0.051,-453,-682,0.023,
6/18/2011 4:00 PM,0.051,-453,-682,0.023,
6/18/2011 4:30 PM,0.051,-453,-682,0.023,
6/18/2011 5:00 PM,0.051,-453,-675,0.023,
6/18/2011 5:30 PM,0.051,-453,-675,0.023,
6/18/2011 6:00 PM,0.051,-453,-682,0.023,
6/18/2011 6:30 PM,0.051,-458,-675,0.023,
6/18/2011 7:00 PM,0.051,-458,-682,0.023,
6/18/2011 7:30 PM,0.051,-458,-682,0.023,
6/18/2011 8:00 PM,0.051,-462,-682,0.023,
6/18/2011 8:30 PM,0.051,-462,-682,0.023,
6/18/2011 9:00 PM,0.051,-462,-682,0.023,
6/18/2011 9:30 PM,0.051,-462,-682,0.023,
6/18/2011 10:00 PM,0.051,-467,-682,0.023,
6/18/2011 10:30 PM,0.051,-467,-682,0.023,
6/18/2011 11:00 PM,0.051,-467,-682,0.023,
6/18/2011 11:30 PM,0.051,-467,-682,0.023,
6/19/2011 12:00 AM,0.051,-472,-682,0.023,
6/19/2011 12:30 AM,0.051,-472,-682,0.023,
6/19/2011 1:00 AM,0.051,-472,-682,0.023,
6/19/2011 1:30 AM,0.051,-472,-690,0.023,
6/19/2011 2:00 AM,0.051,-477,-690,0.022,
6/19/2011 2:30 AM,0.051,-472,-690,0.022,
6/19/2011 3:00 AM,0.051,-472,-690,0.022,
6/19/2011 3:30 AM,0.051,-477,-690,0.022,
6/19/2011 4:00 AM,0.051,-477,-690,0.022,
6/19/2011 4:30 AM,0.051,-477,-690,0.022,
6/19/2011 5:00 AM,0.051,-482,-690,0.021,
6/19/2011 5:30 AM,0.051,-477,-690,0.021,
6/19/2011 6:00 AM,0.051,-477,-690,0.021,
6/19/2011 6:30 AM,0.051,-477,-690,0.021,
6/19/2011 7:00 AM,0.051,-482,-697,0.021,
6/19/2011 7:30 AM,0.051,-482,-697,0.021,
6/19/2011 8:00 AM,0.051,-482,-697,0.021,
6/19/2011 8:30 AM,0.051,-482,-697,0.021,
6/19/2011 9:00 AM,0.051,-477,-690,0.021,
6/19/2011 9:30 AM,0.051,-477,-690,0.021,
6/19/2011 10:00 AM,0.051,-472,-690,0.021,
6/19/2011 10:30 AM,0.051,-477,-682,0.021,
6/19/2011 11:00 AM,0.051,-472,-682,0.021,
6/19/2011 11:30 AM,0.051,-472,-682,0.021,
6/19/2011 12:00 PM,0.051,-467,-682,0.021,
6/19/2011 12:30 PM,0.051,-467,-682,0.021,
6/19/2011 1:00 PM,0.051,-458,-682,0.021,
6/19/2011 1:30 PM,0.051,-458,-675,0.021,
6/19/2011 2:00 PM,0.051,-453,-675,0.021,
6/19/2011 2:30 PM,0.051,-453,-675,0.022,
6/19/2011 3:00 PM,0.051,-453,-675,0.022,
6/19/2011 3:30 PM,0.051,-448,-675,0.022,
6/19/2011 4:00 PM,0.051,-453,-675,0.023,
6/19/2011 4:30 PM,0.051,-453,-675,0.023,
6/19/2011 5:00 PM,0.051,-448,-668,0.023,
6/19/2011 5:30 PM,0.051,-453,-668,0.023,
6/19/2011 6:00 PM,0.051,-448,-668,0.023,
6/19/2011 6:30 PM,0.051,-453,-675,0.023,
6/19/2011 7:00 PM,0.051,-453,-675,0.023,
6/19/2011 7:30 PM,0.051,-458,-675,0.023,
6/19/2011 8:00 PM,0.051,-458,-675,0.023,
6/19/2011 8:30 PM,0.051,-458,-675,0.023,
6/19/2011 9:00 PM,0.051,-462,-675,0.023,
6/19/2011 9:30 PM,0.051,-462,-682,0.023,
6/19/2011 10:00 PM,0.051,-462,-682,0.023,
6/19/2011 10:30 PM,0.051,-462,-682,0.023,
6/19/2011 11:00 PM,0.051,-462,-682,0.023,
6/19/2011 11:30 PM,0.051,-467,-682,0.023,
6/20/2011 12:00 AM,0.051,-462,-682,0.023,
6/20/2011 12:30 AM,0.051,-467,-682,0.022,
6/20/2011 1:00 AM,0.051,-467,-682,0.022,
6/20/2011 1:30 AM,0.051,-467,-682,0.022,
6/20/2011 2:00 AM,0.051,-472,-690,0.022,
6/20/2011 2:30 AM,0.051,-467,-690,0.022,
6/20/2011 3:00 AM,0.051,-467,-690,0.022,
6/20/2011 3:30 AM,0.051,-472,-690,0.021,
6/20/2011 4:00 AM,0.051,-472,-690,0.021,
6/20/2011 4:30 AM,0.051,-477,-690,0.021,
6/20/2011 5:00 AM,0.051,-477,-690,0.021,
6/20/2011 5:30 AM,0.051,-477,-697,0.021,
6/20/2011 6:00 AM,0.051,-477,-697,0.021,
6/20/2011 6:30 AM,0.051,-477,-697,0.021,
6/20/2011 7:00 AM,0.051,-482,-697,0.021,
6/20/2011 7:30 AM,0.051,-477,-697,0.021,
6/20/2011 8:00 AM,0.051,-482,-697,0.021,
6/20/2011 8:30 AM,0.051,-477,-697,0.021,
6/20/2011 9:00 AM,0.051,-482,-697,0.021,
6/20/2011 9:30 AM,0.051,-482,-690,0.021,
6/20/2011 10:00 AM,0.051,-477,-690,0.021,
6/20/2011 10:30 AM,0.051,-477,-690,0.021,
6/20/2011 11:00 AM,0.051,-472,-690,0.021,
6/20/2011 11:30 AM,0.051,-472,-682,0.021,
6/20/2011 12:00 PM,0.051,-467,-682,0.021,
6/20/2011 12:30 PM,0.051,-462,-682,0.021,
6/20/2011 1:00 PM,0.051,-458,-682,0.021,
6/20/2011 1:30 PM,0.051,-453,-682,0.021,
6/20/2011 2:00 PM,0.051,-453,-682,0.021,
6/20/2011 2:30 PM,0.051,-448,-682,0.021,
6/20/2011 3:00 PM,0.051,-453,-682,0.021,
6/20/2011 3:30 PM,0.051,-453,-682,0.021,
6/20/2011 4:00 PM,0.051,-453,-682,0.022,
6/20/2011 4:30 PM,0.051,-448,-682,0.022,
